275,336,438,606,814,Delta_Cubi275,Delta_275814,delta_cubi,pop,U,B,V,R,I,RA,DEC,pmra,pmdec,phot_g_mean_mag,bp_rp,phot_bp_mean_mag,pmra_error,pmdec_error,ruwe,astrometric_excess_noise_sig,astrometric_gof_al,ipd_frac_multi_peak,ipd_gof_harmonic_amplitude,pseudocolour,pseudocolour_error,visibility_periods_used,pmra_c,pmdec_c,ra,dec,dist_cntr,SD,pmra_error_fix,pmdec_error_fix,chisq,ra_c,dec_c,r,mu_r,emu_r,mu_t,emu_t,DCEN,RV,ERV,NRV,MJD,P_Single,PMEM,PMEM.1,Gmag,Gmagerr,BRmag,BRmagerr,Separation
,,,,,,,-0.1946297024351786,P2,16.179610352327245,15.546014047840355,14.59643234692622,14.079314524479502,13.572030975808806,5.74893283305129,-72.15030532043353,5.092044345448579,-2.8128167588796784,14.302903,1.1613293,14.806068,0.0275192262114213,0.0280635813859182,1.0271951,0.27891725,0.71125865,0,0.018641572,,,25,-0.16095565455142147,-0.2558167588796785,-0.0842498769480604,-0.069191600221782,0.109020712970237,66.24,0.0275192262114213,0.0280635813859182,2.2400986670643466,-0.0842498769480604,-0.069191600221782,0.109020712970237,6.143399379944149,0.027739780906095923,2.0469081446832154,0.02784559956711308,392.54,-6.19,0.31,1,52933.11,1.0,0.997,0.999,14.303,0.003,1.161,0.005,0.0178592809365376
,,,,,,,-0.5084473332932578,P2,16.76948327526661,16.380602383066574,15.529417638793248,15.028182463810465,14.569438165637155,6.353338084828764,-72.04032203624575,5.1871429098698565,-2.426361472799736,15.281405,1.0794058,15.659409,0.0347919885788213,0.0374246614113115,1.0448896,0.0,1.1398028,1,0.009735319,,,27,-0.06585709013014363,0.13063852720026414,0.1016142661935541,0.0407059122361662,0.1094642802369828,79.19999999999999,0.0347919885788213,0.0374246614113115,0.5174704633022326,0.1016142661935541,0.0407059122361662,0.1094642802369828,-0.26897572530397695,0.0351677903589179,3.1228783629341312,0.037071750037611415,394.07,-24.04,1.0,1,54343.5,1.0,0.999,0.999,15.281,0.003,1.079,0.011,0.0410101060572575
,,,,,,,-0.0691106648790419,P2,17.47518535976188,17.07886986998192,16.25960124905155,15.80725302422227,15.340142148181878,5.846324478809597,-72.17633576186526,5.491740471384962,-2.581870887615628,16.023535,1.0354156,16.460669,0.0483882215135372,0.0491454222032494,1.0630955,0.77558047,1.5842267,0,0.0054174084,,,24,0.23874047138496213,-0.024870887615628057,-0.0543207681461219,-0.0951098076609626,0.1095290767558915,64.8,0.0483882215135372,0.0491454222032494,1.3607124354471356,-0.0543207681461219,-0.0951098076609626,0.1095290767558915,-2.0740547932306024,0.04896026903264049,4.705860361768978,0.04857556624135792,394.29,-9.67,1.59,1,53965.5,1.0,0.998,0.999,16.023,0.003,1.035,0.006,0.0131008949209143
,,,,,,,-0.3405865986219687,P2,17.703956862909767,17.389632457431713,16.584708644301955,16.1406810883276,15.67641947793687,5.908999999113927,-72.18684939288912,5.310386032867699,-2.4147150988996584,16.372705,1.0125103,16.743008,0.0515718900715643,0.0520925002113987,1.0191662,0.13901904,0.5167797,0,0.002297393,,,23,0.057386032867698944,0.14228490110034153,-0.0351164990792298,-0.105576864484669,0.1112638370104607,77.75999999999999,0.0515718900715643,0.0520925002113987,0.551166379570964,-0.0351164990792298,-0.105576864484669,0.1112638370104607,-3.2806561806301606,0.05204087736954154,0.20451444531018273,0.05162398775987405,400.53,-25.42,1.62,2,54343.5,0.915,0.999,0.999,16.373,0.003,1.012,0.014,0.0421855992066806
,,,,,,,-0.436371856747461,P2,16.35470241643455,15.871197661423196,14.981106702635149,14.46738749616082,13.989048914878454,6.257195020163569,-71.99592904376672,4.964216162275302,-2.487465878336249,14.713164,1.1076021,15.169092,0.0336994177041751,0.0312570419177111,0.996496,0.0,-0.05459722,0,0.0068441355,,,25,-0.28878383772469807,0.06953412166375106,0.0721411709457586,0.0852371445051548,0.1116678803840565,71.99999999999999,0.0336994177041751,0.0312570419177111,2.1453366297192966,0.0721411709457586,0.0852371445051548,0.1116678803840565,-2.8599522079252697,0.03229885730196074,5.685130273135385,0.03270226124454982,401.96,-21.14,0.28,3,58389.43,0.806,0.999,0.999,14.713,0.003,1.108,0.005,0.0573873451348021
,,,,,,,-0.834389568842504,P1,17.436178315172445,17.188898921214506,16.37913531878422,15.896590961403062,15.445467055951749,6.251410837559817,-71.99370566116801,5.015774361041925,-2.156469552979116,16.126904,1.0329037,16.558838,0.0545206309633858,0.0505670539114169,1.0192312,0.0,0.47570238,0,0.011929833,,,25,-0.23722563895807536,0.40053044702088414,0.0703617848679881,0.0874673549611212,0.1122555794060722,66.24,0.0545206309633858,0.0505670539114169,5.0792210684700905,0.0703617848679881,0.0874673549611212,0.1122555794060722,3.500651567327133,0.05215608952581592,9.338942302805773,0.05300254856992891,404.12,-13.61,1.36,1,53965.5,1.0,0.999,0.999,16.127,0.003,1.033,0.007,0.0599716527006247
,,,,,,,-0.2360760946521555,P2,16.662983870209633,16.176803336182463,15.291088508737817,14.81817257716501,14.326048016733951,5.913969002350859,-72.18926587832861,5.579112701422026,-2.508843819518372,15.044449,1.0965471,15.499338,0.0329104633090902,0.033912787066345,0.99988246,0.0,0.022756135,0,0.0025370023,,,23,0.32611270142202553,0.04815618048162795,-0.0335920051324512,-0.1079905108530277,0.1130945264232532,63.35999999999999,0.0329104633090902,0.033912787066345,2.644998573124244,-0.0335920051324512,-0.1079905108530277,0.1130945264232532,-3.0604639072891784,0.03382555404457652,6.36512446568848,0.03300011891955324,407.17,-16.47,0.54,1,59399.3,1.0,0.999,0.999,15.044,0.003,1.097,0.006,0.0444197518368799
,,,,,,,-0.5220000447146962,P2,17.71529210316442,17.39110869466592,16.562031933183185,16.090786185210213,15.631801127976727,5.82556056763985,-72.1766991478435,5.438523086742258,-2.257101454978703,16.331377,1.0478191,16.709322,0.0519380950921524,0.0516877258737072,1.057295,0.6442929,1.509992,1,0.004891427,,,25,0.1855230867422577,0.29989854502129676,-0.060675144660526,-0.0954930183263238,0.1131387922857172,63.35999999999999,0.0519380950921524,0.0516877258737072,2.913811002873331,-0.060675144660526,-0.0954930183263238,0.1131387922857172,-7.554785791535898,0.051759864606413915,-0.09093954751848704,0.051866218037864315,407.36,-10.82,0.53,2,53728.34,0.194,0.999,0.999,16.331,0.003,1.048,0.011,0.0268414147360851
,,,,,,,-0.3146188067742103,P2,16.882779644591626,16.493960092300195,15.660222208152726,15.179362210685236,14.719534102683484,6.222319541342431,-71.98558280596488,5.634618076151321,-2.3869452236934383,15.427356,1.0792923,15.858051,0.0412981892475376,0.0412029767347869,1.0398016,1.5369563,0.9622875,0,0.004739468,,,25,0.38161807615132126,0.17005477630656163,0.0613958666018364,0.0956219862994244,0.1136354398942781,59.03999999999999,0.0412981892475376,0.0412029767347869,4.185449437948767,0.0613958666018364,0.0956219862994244,0.1136354398942781,7.483284600733766,0.04123079863127175,-4.9115399031851386,0.04127042395589263,409.06,-23.12,0.45,3,55524.3,0.89,0.999,0.999,15.427,0.003,1.079,0.008,0.0154718602226703
,,,,,,,-0.0842020359645916,P2,15.79525010090358,14.925586606059966,13.871170236394889,13.288879593843808,12.765294971600538,5.834860347163339,-71.98318799213523,4.861758908323546,-2.842319554491321,13.55962,1.2507544,14.107639,0.0244973805014295,0.0263349817730347,1.0261947,0.0,0.6599391,0,0.025848338,,,24,-0.39124109167645393,-0.2853195544913212,-0.0584358027012573,0.0980263356940017,0.1141223124334042,59.03999999999999,0.0244973805014295,0.0263349817730347,5.770671734452159,-0.0584358027012573,0.0980263356940017,0.1141223124334042,-0.9586414713808311,0.025865813962229738,10.33010527610704,0.02499225710960518,410.9,-15.88,0.27,5,56209.52,0.563,0.999,0.999,13.56,0.003,1.251,0.005,0.038003933286333
,,,,,,,-0.7868999233681946,P1,16.19479955965199,15.675801791749336,14.727542103028672,14.200664524483512,13.693903719714177,5.772851357948594,-72.1662870153474,5.234522012401686,-2.207303316429252,14.440589,1.1669149,14.9397955,0.0293960824152048,0.0296510355900098,0.9898875,0.0,-0.22228067,0,0.020354774,,,24,-0.018477987598314094,0.3496966835707478,-0.0768518108399609,-0.085141147717496,0.1146961704535993,70.55999999999999,0.0293960824152048,0.0296510355900098,2.999798933745888,-0.0768518108399609,-0.085141147717496,0.1146961704535993,-5.296325784904171,0.029536848232523227,-5.3139874077086064,0.029510824209284754,413.04,-18.45,0.26,3,54197.91,0.765,0.999,0.999,14.441,0.003,1.167,0.005,0.0696403418473084
,,,,,,,-1.0409381454450712,P1,17.51196886655437,17.328382010569275,16.528529551659894,16.05007423236111,15.605515201444277,6.364040865031985,-72.03388899611542,4.856440820480135,-2.4950703608349487,16.30477,1.0317297,16.732187,0.0521200280089083,0.053959250945302,1.0329729,0.0,0.83951604,0,0.0121960305,,,26,-0.3965591795198655,0.06192963916505123,0.1049507418130757,0.0471204956966106,0.1150434563047255,71.99999999999999,0.0521200280089083,0.053959250945302,3.7708387988583776,0.1049507418130757,0.0471204956966106,0.1150434563047255,-7.207378342712012,0.052433090160411505,4.6903755492203665,0.0536551040857547,414.17,-29.99,1.02,1,54349.5,1.0,0.997,0.999,16.305,0.003,1.032,0.008,0.0009702576148421032
,,,,,,,-0.0965830696709718,P2,17.168695726231824,16.734853528344136,15.887630163309002,15.431976733913382,14.956174467822091,5.96129452597922,-72.19498461704606,5.329592777480538,-2.576880257442188,15.659783,1.0623989,16.102,0.0392318272399607,0.0398742553317493,1.0361203,0.0,0.9935124,0,0.010197131,,,24,0.0765927774805375,-0.01988025744218813,-0.019110427319166,-0.1136885341840599,0.1152835233584584,64.8,0.0392318272399607,0.0398742553317493,0.1507300301397758,-0.019110427319166,-0.1136885341840599,0.1152835233584584,0.14801330503877788,0.03985674091446925,1.688887373303129,0.03924962195196443,415.02,-13.7,2.4,1,99999.9,1.0,0.999,1.0,15.66,0.003,1.062,0.006,0.0554680099877223
,,,,,,,-0.2908142489545628,P2,17.53108562741332,17.19544645242295,16.38606540944125,15.925793635741824,15.472232180255308,5.856618208793329,-71.97639960211669,4.915192462646796,-2.5317456116471435,16.154291,1.0315142,16.577402,0.0455101011200813,0.0556575184614192,0.9695052,0.0,-0.7223016,0,0.03214983,,,24,-0.33780753735320435,0.025254388352856427,-0.0517250477613194,0.1048345981551228,0.1169006866984442,63.35999999999999,0.0455101011200813,0.0556575184614192,2.7272007477519598,-0.0517250477613194,0.1048345981551228,0.1169006866984442,3.6875813124032306,0.05382169206349005,6.251025856984053,0.047667129743361014,420.86,-18.23,1.71,1,54349.5,1.0,0.999,0.999,16.154,0.003,1.032,0.006,0.0618963599663182
,,,,,,,-0.128171386060474,P2,18.02881186986848,17.750403741245474,16.99600055440948,16.548580454615774,16.11438133209128,5.718420864273366,-72.1514117147121,5.605330744719615,-2.927302927221288,16.761898,0.9987564,17.148214,0.0644012317036988,0.0662241458707586,1.0432631,0.9198914,1.1196953,1,0.022852024,,,24,0.3523307447196151,-0.3703029272212879,-0.0935967237477514,-0.0703430394028654,0.117083241701285,63.35999999999999,0.0644012317036988,0.0662241458707586,5.901250605238336,-0.0935967237477514,-0.0703430394028654,0.117083241701285,-1.2678800905102228,0.06506512207981661,10.877369940579765,0.06557201209200797,421.41,-15.38,0.62,1,56590.98,1.0,0.999,0.999,16.762,0.003,0.999,0.01,0.0184188944949017
,,,,,,,-0.9734066851418895,P1,16.58233037013179,16.239690060462845,15.370759955469593,14.857263163485063,14.384653213326285,6.400341344518896,-72.06263677700396,5.164551507578626,-2.2493497771409388,15.122883,1.0943041,15.564464,0.0324071492453409,0.0341775680854072,1.0197911,0.21623445,0.53418577,0,0.011638521,,,27,-0.08844849242137443,0.3076502228590612,0.1159678246062621,0.0183066344072626,0.1174038702496144,48.96,0.0324071492453409,0.0341775680854072,2.48965207507068,0.1159678246062621,0.0183066344072626,0.1174038702496144,-0.8440324837009793,0.03245134099746156,6.806204878874845,0.03413561224822678,422.65,-28.8,1.04,1,53959.5,1.0,0.998,0.999,15.123,0.003,1.094,0.008,0.0116916546821808
,,,,,,,-0.4075295969029058,P2,16.154440471692027,15.528184774156944,14.550171110065028,14.029300310253324,13.519914494928951,5.651520100155729,-72.05462621006083,4.970794320956115,-2.7932988785253667,14.297327,1.1805382,14.804245,0.027691759301569,0.0274145602813018,1.0259532,0.6987167,0.7173347,0,0.016533736,,,28,-0.2822056790438854,-0.2362988785253668,-0.1147000176679583,0.0263252391654869,0.1176822473628698,35.99999999999999,0.027691759301569,0.0274145602813018,3.3237346067062115,-0.1147000176679583,0.0263252391654869,0.1176822473628698,4.7604770508874745,0.027677955000145867,6.286882182951378,0.02742849899544812,423.66,-18.89,3.69,1,57388.5,1.0,0.999,0.999,14.297,0.003,1.181,0.005,0.0507978575858486
,,,,,,,-0.372660623101397,P2,17.571974334054183,17.275125994028325,16.479346293214903,16.03646396043622,15.573608429635726,6.053938305151195,-72.1998321818523,5.510121166683055,-2.9643120488619745,16.269218,1.0317373,16.7012,0.0512154452713925,0.0478819758520871,0.94217163,2.199338e-15,-1.4836087,0,0.010188922,,,24,0.2571211666830546,-0.4073120488619746,0.0092156873518106,-0.1185284886807184,0.118886211989228,66.24,0.0512154452713925,0.0478819758520871,5.473807807841861,0.0092156873518106,-0.1185284886807184,0.118886211989228,9.127343886211257,0.0479026991840416,4.8157368029421646,0.051196063314152704,427.99,-13.51,0.51,1,53612.15,1.0,0.999,0.999,16.269,0.003,1.032,0.007,0.0224276985172428
,,,,,,,-0.3650262378859863,P2,17.441144725822884,17.09560962296061,16.272927167509806,15.78696027735804,15.348545373338371,6.035968911193308,-71.96219951744162,5.441821141571814,-2.893720844755249,16.050863,1.0410452,16.47395,0.0493044746270918,0.0559742793537111,1.008898,0.0,0.24069263,0,0.027239293,,,26,0.18882114157181373,-0.336720844755249,0.0037705202361147,0.1191061013241518,0.1191657676306918,64.8,0.0493044746270918,0.0559742793537111,3.4688976556537523,0.0037705202361147,0.1191061013241518,0.1191657676306918,-7.082562497811215,0.05596799939999645,-4.271693169894095,0.049311603285703,429.01,-39.08,2.06,1,54343.5,1.0,0.967,0.999,16.051,0.003,1.041,0.01,0.021738570685093
,,,,,,,-0.4678980890661598,P2,17.837728170480617,17.57973331034582,16.798288190236214,16.350516315993698,15.895568625951492,6.020237119365191,-72.20054887048498,5.67372277482067,-2.8358725445462687,16.589777,1.0239601,16.967163,0.0643342572947081,0.0602390441904545,1.069244,1.5976332,1.8032259,0,0.012946558,,,24,0.42072277482066944,-0.27887254454626875,-0.0010866802483526,-0.1192429025609981,0.1192478539992573,56.15999999999999,0.0643342572947081,0.0602390441904545,5.79278002002796,-0.0010866802483526,-0.1192429025609981,0.1192478539992573,5.892398646568416,0.060239395831052076,9.067974001214969,0.06433392804331761,429.28,-6.33,0.54,1,56590.98,1.0,0.997,0.999,16.59,0.003,1.024,0.013,0.027930417238382
,,,,,,,-0.3779763366153709,P2,15.870825157019771,15.1642946048027,14.145976518177038,13.62134074490517,13.094787934388046,6.079851754836574,-72.19992469958265,5.172574437982672,-2.538597144068282,13.873035,1.2035856,14.397815,0.0262475080616618,0.0258181734783515,1.034027,0.0,0.8823649,0,0.015436941,,,24,-0.08042556201732776,0.018402855931717976,0.017137308252122,-0.1186266767240474,0.1198581467613807,70.55999999999999,0.0262475080616618,0.0258181734783515,0.1672966580506921,0.017137308252122,-0.1186266767240474,0.1198581467613807,-0.6365954710645588,0.025827022313553886,-1.649023986921144,0.026238801786981354,431.5,-31.08,0.41,3,55544.83,0.955,0.996,1.0,13.873,0.003,1.204,0.005,0.0386094788628845
,,,,,,,-0.8882780783837662,P1,15.997046265705936,15.536483019279054,14.608117441495178,14.108456302026044,13.594872347455611,5.872731368533885,-72.19240817951054,5.625492018394309,-2.6363092994736355,14.354507,1.1473455,14.82483,0.0283993754433343,0.0280538224652642,1.0705309,0.6266642,1.814586,0,0.0065172766,,,22,0.37249201839430857,-0.07930929947363552,-0.0461976215311184,-0.1111601256590461,0.1203777018135472,57.6,0.0283993754433343,0.0280538224652642,3.554413878527415,-0.0461976215311184,-0.1111601256590461,0.1203777018135472,-1.4936445462406176,0.02810498528011212,8.021578429311518,0.028348749132184665,433.47,1.17,0.28,4,53051.11,0.713,0.973,0.999,14.354,0.003,1.147,0.005,0.0397076920008835
,,,,,,,-1.001764637006801,P1,16.67601483721406,16.35935107543352,15.499481731812654,14.989415020086378,14.52287755735578,6.3594252431359655,-72.0194585997232,5.323991983908067,-2.206452388887774,15.241685,1.0858326,15.681628,0.0351667626844838,0.0358315304152944,0.97638744,0.0,-0.5504232,0,0.006152627,,,26,0.07099198390806727,0.3505476111122259,0.1036074860104533,0.0615586578712945,0.1205154570414195,54.71999999999999,0.0351667626844838,0.0358315304152944,3.0987688232839523,0.1036074860104533,0.0615586578712945,0.1205154570414195,5.143877629103711,0.03534141868417684,5.679810088774307,0.035659285071670245,433.69,-15.47,0.62,2,57278.93,0.001,0.999,0.999,15.242,0.003,1.086,0.007,0.0499585782243793
,,,,,,,-0.158872616607001,P2,17.416140627394896,17.021430859673025,16.192231757421858,15.727250041085924,15.266905822695692,5.72722032489431,-72.16045587781923,4.846911402232867,-2.590793857006616,15.931958,1.0515976,16.38193,0.0427476524354705,0.0457052553021849,0.9478684,0.0,-1.318975,0,0.022264536,,,24,-0.40608859776713313,-0.03379385700661608,-0.0908551545399878,-0.0793736125917166,0.1206433761203776,59.03999999999999,0.0427476524354705,0.0457052553021849,3.969719067324832,-0.0908551545399878,-0.0793736125917166,0.1206433761203776,7.028498569030941,0.044052261970814674,-5.178883646798878,0.044449204572378886,434.42,-4.66,0.46,2,53659.14,0.293,0.995,0.999,15.932,0.003,1.052,0.006,0.0603078067503144
,,,,,,,-0.4685046791963442,P2,16.007581626649767,15.42460078701768,14.468986377724516,13.944328829734104,13.449204840256986,5.660795107698808,-72.03564154332327,4.923824756078936,-2.5432602285971666,14.21712,1.1639357,14.714841,0.0278601910733736,0.02850840799162,0.91478026,0.0,-2.1923122,0,0.01639682,,,27,-0.329175243921064,0.013739771402833334,-0.1119567893416562,0.0453270078066748,0.1207843437765748,59.03999999999999,0.0278601910733736,0.02850840799162,2.6619689789260663,-0.1119567893416562,0.0453270078066748,0.1207843437765748,6.6475485833677075,0.02795239088714944,2.373754825136712,0.028418017195899745,434.95,-22.63,0.22,7,55554.8,0.901,0.999,0.999,14.217,0.003,1.164,0.005,0.0102914567091988
,,,,,,,-0.47819628279942,P2,16.710083078293287,16.291105848105882,15.426591509428482,14.928385037731356,14.45735931414766,6.415618586685942,-72.07177791071082,4.9565793770673965,-2.5959225359240823,15.19294,1.0910578,15.653871,0.0333200809601958,0.0354073570551508,1.0349977,0.096623406,0.91064036,0,0.011598734,,,27,-0.29642062293260363,-0.038922535924082347,0.1206132893543072,0.0091356758312532,0.1209587781786673,53.28,0.0333200809601958,0.0354073570551508,2.1740303143345243,0.1206132893543072,0.0091356758312532,0.1209587781786673,-6.3955958970505185,0.03333235833600615,-0.35187124315795454,0.03539579970142957,435.34,-19.5,0.43,1,52933.11,1.0,0.999,0.999,15.193,0.003,1.091,0.005,0.0071231431869492
,,,,,,,-0.1409415105236582,P2,16.99154029937797,16.557833894371154,15.70335519399488,15.256031259075804,14.772405761202934,5.641206080781899,-72.11002898893197,5.444264129308917,-2.898156446424664,15.467763,1.0663567,15.910434,0.0359574492267356,0.0392866170826108,1.0303923,0.035027206,0.79483527,0,0.02254774,,,26,0.19126412930891679,-0.34115644642466414,-0.1175258107371816,-0.0290963396620147,0.1210739938377116,56.15999999999999,0.0359574492267356,0.0392866170826108,3.6875043533214655,-0.1175258107371816,-0.0290963396620147,0.1210739938377116,-2.2211668944537375,0.036158061449237756,8.07978241685286,0.03910206207686982,435.87,-7.0,2.6,1,99999.9,1.0,0.997,0.999,15.468,0.003,1.066,0.006,0.005021587158713
,,,,,,,-0.7743413488873196,P1,15.74516974217925,15.291214751621196,14.39118530412954,13.864771949386224,13.384719997173596,5.7118702689316265,-72.00742608557451,5.572351309397385,-2.696988007577829,14.128857,1.1330738,14.615338,0.026243730723354,0.026910641880718,1.0026197,0.0,0.09316044,0,0.031013172,,,26,0.3193513093973852,-0.13998800757782925,-0.0963503146656216,0.073630366997864,0.1212633867662354,41.76,0.026243730723354,0.026910641880718,2.987678224267549,-0.0963503146656216,0.073630366997864,0.1212633867662354,-7.257473481869133,0.026491568816718325,-1.7714040037312355,0.026666708109069674,436.75,-12.34,1.44,3,54053.71,0.955,0.999,0.999,14.129,0.003,1.133,0.005,0.034313780693942
,,,,,,,-0.8568514952562611,P1,16.060515818373716,15.55577033088952,14.603592618466358,14.097565947142414,13.57676097846135,5.630869371078624,-72.06817880272632,5.224801482955579,-2.880480807278299,14.344344,1.1717262,14.844599,0.0273756707357079,0.0272990213158938,0.9911322,2.1363065e-15,-0.21125206,0,0.014789079,,,28,-0.028198517044421223,-0.32348080727829887,-0.1209741562683627,0.012732508765853,0.1216423570283366,44.63999999999999,0.0273756707357079,0.0272990213158938,2.587662169960832,-0.1209741562683627,0.012732508765853,0.1216423570283366,-0.12459932008573327,0.02737483233817063,6.955678337880719,0.0272998624873269,437.91,-26.34,0.7,2,54026.68,0.915,0.998,0.999,14.344,0.003,1.172,0.005,0.0566547640391278
,,,,,,,-0.4056075162419733,P2,15.756825635251174,14.983224903971204,13.944899703792974,13.386657757110235,12.85013292257199,6.200555291871996,-71.97244088186615,4.9413891530122775,-2.224126615974871,13.643099,1.2355337,14.186241,0.0264987326222638,0.0264563817023704,0.9718726,0.0,-0.63685876,0,0.011908781,,,24,-0.31161084698772257,0.3328733840251288,0.0547037363517668,0.1087848278840872,0.1217646662736878,51.84,0.0264987326222638,0.0264563817023704,5.1081318246116725,0.0547037363517668,0.1087848278840872,0.1217646662736878,3.3721821769598135,0.026464938166750662,9.168525201063352,0.026490193492152272,438.38,-17.79,0.23,8,56002.07,0.996,0.999,0.999,13.643,0.003,1.236,0.005,0.0198725603674318
,,,,,,,-0.9738507607440754,P1,16.579668989402965,16.240422204481685,15.373063728108963,14.856872257049352,14.38863717313727,5.727671670773765,-72.00059760940235,5.458772477612729,-2.815363492655945,15.112019,1.1038342,15.583161,0.0329635191811232,0.0345559367730724,0.9701663,0.0,-0.7370793,0,0.035086967,,,25,0.20577247761272854,-0.25836349265594505,-0.0915029984782278,0.0804834034078443,0.1218621001279454,33.12,0.0329635191811232,0.0345559367730724,2.6509810455185274,-0.0915029984782278,0.0804834034078443,0.1218621001279454,-6.966152419420384,0.03366738403739464,1.2447064996289283,0.03387055448189405,438.69,-4.41,1.37,1,54349.5,1.0,0.995,0.999,15.112,0.003,1.104,0.005,0.0489238801785836
,,,,,,,-0.8892176622982011,P1,16.224164538638338,15.756478641274352,14.826577143810288,14.314493257924434,13.80293470914236,5.646261945625223,-72.11960130093317,4.919121259666496,-2.7283504463623016,14.545223,1.1476336,15.012687,0.0283593696665591,0.0301310351839041,0.97337747,0.0,-0.6844216,0,0.020003522,,,27,-0.3338787403335042,-0.17135044636230168,-0.1159127166281905,-0.0386586611263413,0.122189393636841,59.03999999999999,0.0283593696665591,0.0301310351839041,3.449679872694498,-0.1159127166281905,-0.0386586611263413,0.122189393636841,7.947321796207378,0.028541665770695872,1.219389215689085,0.029958415812262627,439.94,-4.5,0.38,3,57947.77,0.732,0.995,0.999,14.545,0.003,1.148,0.007,0.0377041260893814
,,,,,,,-0.2113537163623088,P2,17.03027196712668,16.607422319979843,15.757282961839822,15.285072028708656,14.818357494142054,5.807660565283412,-72.18415013979414,5.601086248269973,-2.2047712854506383,15.511713,1.0589476,15.931934,0.0371207582704892,0.0373047958030112,1.0124536,0.0,0.3527041,1,0.004659123,,,25,0.3480862482699729,0.35222871454936167,-0.0661272537393848,-0.1029628128975229,0.1223689087136165,73.44,0.0371207582704892,0.0373047958030112,5.925572546382293,-0.0661272537393848,-0.1029628128975229,0.1223689087136165,-10.379739683926974,0.037251152256818826,2.196953928363703,0.03717460168774709,440.53,-1.24,1.0,1,53962.5,1.0,0.988,0.999,15.512,0.003,1.059,0.009,0.0712349503067049
,,,,,,,-0.2510212656123795,P2,17.858477130983804,17.544223661010417,16.739402887816322,16.30643036800938,15.848236329801976,5.631903517214725,-72.10348963265704,5.35552702410522,-3.0027341858053704,16.527367,1.0262766,16.972109,0.0526654095348371,0.0554297613924017,1.0446403,0.82765776,1.2395332,0,0.004929478,,,27,0.1025270241052203,-0.4457341858053705,-0.1204259646069377,-0.0225754985499838,0.122523733765321,47.52,0.0526654095348371,0.0554297613924017,4.858422228323205,-0.1204259646069377,-0.0225754985499838,0.122523733765321,-0.3994285515673935,0.05276163450247081,9.790997493570199,0.05533817874110045,441.21,-1.53,0.76,1,58783.53,1.0,0.989,0.999,16.527,0.003,1.026,0.007,0.0400571674771541
,,,,,,,-0.2854618266532953,P2,16.08351042974465,15.45022463006284,14.486093964145727,13.970217050599498,13.461229284523291,5.713367166723311,-72.15888706307936,5.5302071369800885,-2.774822709545064,14.196141,1.1617489,14.688618,0.0273356622315671,0.0268308381526965,1.0389265,0.0,1.0137293,0,0.019824354,,,24,0.27720713698008836,-0.217822709545064,-0.095107139937088,-0.0778262085641045,0.1228913391718198,60.47999999999999,0.0273356622315671,0.0268308381526965,3.05106299697004,-0.095107139937088,-0.0778262085641045,0.1228913391718198,-1.6408931230951243,0.027134330692633168,7.372895298782968,0.027034439959170587,442.48,-11.36,0.27,2,59389.59,0.995,0.999,0.999,14.196,0.003,1.162,0.006,0.0108558509843232
,,,,,,,-0.3221874534090382,P2,17.361827078754676,17.025556917970047,16.21416448614065,15.760954878635332,15.296697527198248,6.130479155667791,-72.19990834306236,5.513138062756815,-2.6385776235750265,15.992813,1.0409384,16.433722,0.0466149111484399,0.0464303653397581,1.0338237,0.9188798,0.86560696,0,0.018357594,,,24,0.2601380627568153,-0.08157762357502651,0.0326139779091682,-0.1186312345211002,0.1230326779318177,40.31999999999999,0.0466149111484399,0.0464303653397581,1.7624906765852166,0.0326139779091682,-0.1186312345211002,0.1230326779318177,3.1626780071902525,0.046443359557871815,4.910710251498192,0.0466019694284246,442.91,-22.98,1.41,1,53965.5,1.0,0.999,1.0,15.993,0.003,1.041,0.006,0.037737435660539
,,,,,,,-0.2195463500300675,P2,17.304010845654144,16.8974604847926,16.056303279575616,15.591548689252006,15.120166664465795,6.269524046877763,-72.17874393192368,5.459234178861991,-2.567491532272946,15.809303,1.0369902,16.170736,0.0440384045503292,0.049645882317767,1.0508131,0.0,1.2206687,0,0.017689073,,,22,0.20623417886199125,-0.010491532272946191,0.075205827638886,-0.0975913820646838,0.12320709758165,53.28,0.0440384045503292,0.049645882317767,1.0167352492830697,0.075205827638886,-0.0975913820646838,0.12320709758165,2.8751216915284514,0.04763381895550579,3.362674564446021,0.04620731094799485,443.6,-15.25,0.66,1,53200.38,1.0,0.999,1.0,15.809,0.003,1.037,0.017,0.0292245301194962
,,,,,,,-0.5242103665246389,P2,17.033836894272007,16.683269552352883,15.837445439306569,15.375005260231385,14.903464818144634,6.106153977365068,-72.20227455063208,5.418043700225407,-2.465485297642674,15.612355,1.0616646,16.05627,0.040565512122005,0.0398276893488799,0.943981,0.0,-1.3486547,0,0.021382863,,,22,0.16504370022540726,0.09151470235732573,0.0251746049141477,-0.1209857670560057,0.1235771646412211,51.84,0.040565512122005,0.0398276893488799,0.8554647492926836,0.0251746049141477,-0.1209857670560057,0.1235771646412211,-1.199224525807961,0.03985858191674883,3.8613002957668665,0.0405351607807129,444.88,-20.55,1.82,1,54346.5,1.0,0.999,1.0,15.612,0.003,1.062,0.007,0.0181640788093414
